licence_group,date,rating,count,value,country,refused
381,2008-01-22,ML10,1,5902,"Korea, South",0
382,2008-01-22,ML2,1,89877,Tunisia,0
383,2008-01-22,PL5006,1,23982,"Hong Kong Special Administrative Region",0
384,2008-01-22,6A003,1,31600,Taiwan,0
385,2008-01-22,ML1,1,1700,Cyprus,0
386,2008-01-23,ML10,1,3975,Canada,0
387,2008-01-23,ML11,1,411,Italy,0
388,2008-01-23,ML16,1,26160,Italy,0
389,2008-01-23,1C350,2,109927,Ethiopia,0
390,2008-01-23,ML1,1,3125,Ireland,0
391,2008-01-23,ML5,1,67241,Australia,0
392,2008-01-23,ML2,1,248600,"United States of America",0
392,2008-01-23,ML10,1,40000,"United States of America",0
393,2008-01-23,ML3,1,175000,Jordan,0
393,2008-01-23,ML4,1,8980,Jordan,0
394,2008-01-23,3C003,1,354404,China,0
395,2008-01-23,PL5006,1,816,China,0
397,2008-01-23,ML1,2,82216,Iraq,0
397,2008-01-23,ML13,2,1026860,Iraq,0
397,2008-01-23,ML22,1,0,Iraq,0
397,2008-01-23,PL5017,1,0,Iraq,0
398,2008-01-23,ML5,1,30000,Spain,0
399,2008-01-23,ML3,1,12810,Spain,0
400,2008-01-23,6A003,1,12000,Oman,0
401,2008-01-23,ML10,1,10114,Indonesia,0
402,2008-01-23,ML1,1,500,Germany,0
402,2008-01-23,ML10,1,67,Germany,0
402,2008-01-23,ML15,1,8830,Germany,0
402,2008-01-23,ML22,1,12510,Germany,0
403,2008-01-23,ML10,1,2040,Sweden,0
404,2008-01-23,ML10,1,3545,Switzerland,0
405,2008-01-23,ML1,1,5500,Romania,0
405,2008-01-23,PL5017,1,0,Romania,0
406,2008-01-23,PL5001,1,8500,Belize,0
407,2008-01-23,8A001,1,150000,"Equatorial Guinea",0
408,2008-01-23,1C010,1,300000,"United Arab Emirates",0
408,2008-01-23,"End Use",1,28730,"United Arab Emirates",0
409,2008-01-23,ML2,1,30600,"United Arab Emirates",0
410,2008-01-23,ML1,1,9000,"South Africa",0
410,2008-01-23,ML3,1,141825,"South Africa",0
411,2008-01-23,ML10,1,65845,India,0
412,2008-01-23,1C010,1,750000,Malaysia,0
413,2008-01-23,ML7,1,118000,Malaysia,0
413,2008-01-23,PL5017,1,2000,Malaysia,0
414,2008-01-23,ML18,1,73888,Greece,0
414,2008-01-23,ML22,1,10,Greece,0
415,2008-01-23,ML10,1,11650,Botswana,0
416,2008-01-24,6A005,1,292000,Brazil,0
417,2008-01-24,ML9,1,81726,Brazil,0
418,2008-01-24,ML1,1,,"East Timor",1
419,2008-01-24,ML5,1,51120,Italy,0
420,2008-01-24,ML6,1,9000,Italy,0
420,2008-01-24,ML15,1,82000,Italy,0
421,2008-01-24,ML11,1,7280,"Czech Republic",0
421,2008-01-24,PL5017,1,0,"Czech Republic",0
422,2008-01-24,ML3,1,76429,Kuwait,0
423,2008-01-24,PL8001,1,700,Mongolia,0
424,2008-01-24,ML5,1,7290,France,0
424,2008-01-24,ML9,1,1480,France,0
424,2008-01-24,ML11,1,1350,France,0
425,2008-01-24,PL8001,1,21000,France,0
426,2008-01-24,ML3,1,6609,France,0
426,2008-01-24,ML9,1,2646,France,0
426,2008-01-24,ML14,1,85013,France,0
426,2008-01-24,ML15,1,167900,France,0
427,2008-01-24,ML1,1,4813,Bermuda,0
427,2008-01-24,ML22,1,0,Bermuda,0
427,2008-01-24,PL5017,1,128,Bermuda,0
428,2008-01-24,6A002,1,50400,Thailand,0
429,2008-01-24,9B001,1,644040,Israel,0
430,2008-01-24,ML9,1,18500000,Israel,0
430,2008-01-24,ML11,1,10032,Israel,0
431,2008-01-24,ML1,2,19025,Australia,0
431,2008-01-24,ML22,2,1,Australia,0
432,2008-01-24,2B352,1,702,Singapore,0
432,2008-01-24,5D002,1,6000,Singapore,0
433,2008-01-24,ML5,1,21414,Singapore,0
433,2008-01-24,ML13,1,12000,Singapore,0
434,2008-01-24,ML6,1,41650,"United States of America",0
435,2008-01-24,8A001,2,203000,"United States of America",0
436,2008-01-24,ML1,1,300000,"United States of America",0
436,2008-01-24,ML4,1,85,"United States of America",0
436,2008-01-24,ML10,2,5792,"United States of America",0
436,2008-01-24,ML11,1,5000,"United States of America",0
437,2008-01-24,ML1,1,25000,Slovenia,0
438,2008-01-24,ML13,1,900,Jordan,0
439,2008-01-24,5A002,1,800000,China,0
439,2008-01-24,5D002,1,25000,China,0
439,2008-01-24,9B001,1,261529,China,0
440,2008-01-24,ML8,1,114,Germany,0
440,2008-01-24,ML11,2,3998,Germany,0
441,2008-01-24,6A002,1,2831,Serbia,0
441,2008-01-24,7A103,1,1600000,Serbia,0
442,2008-01-24,ML13,1,7659,Spain,0
443,2008-01-24,ML11,1,7150,Netherlands,0
443,2008-01-24,ML22,1,0,Netherlands,0
444,2008-01-24,ML10,1,2632,Indonesia,0
445,2008-01-24,1C350,1,13455,"Saudi Arabia",0
446,2008-01-24,ML2,1,16000,"Saudi Arabia",0
447,2008-01-24,ML1,1,86490,Morocco,0
447,2008-01-24,ML3,1,5900,Morocco,0
447,2008-01-24,ML4,1,10600,Morocco,0
447,2008-01-24,PL5017,1,250,Morocco,0
448,2008-01-24,ML11,1,2276,Sweden,0
448,2008-01-24,PL5017,1,1600,Sweden,0
449,2008-01-24,ML16,1,100000,Vietnam,0
450,2008-01-24,ML7,1,660,Japan,0
450,2008-01-24,PL5017,1,17656,Japan,0
451,2008-01-24,ML1,1,20000,Switzerland,0
452,2008-01-24,ML1,1,900,"New Zealand",0
453,2008-01-24,9A004,1,5000000,Russia,0
454,2008-01-24,ML1,1,545,Bulgaria,0
455,2008-01-24,ML1,1,12150,"South Africa",0
455,2008-01-24,ML10,1,500000,"South Africa",0
456,2008-01-24,PL5006,1,1000,"United Arab Emirates",0
456,2008-01-24,PL8001,1,11600,"United Arab Emirates",0
457,2008-01-24,ML4,1,1200,India,0
457,2008-01-24,ML5,2,15355,India,0
457,2008-01-24,ML6,2,174000,India,0
457,2008-01-24,ML7,2,40200,India,0
457,2008-01-24,ML10,3,13550,India,0
457,2008-01-24,ML11,1,300,India,0
457,2008-01-24,ML22,1,40,India,0
458,2008-01-24,ML1,1,16528,"Korea, South",0
458,2008-01-24,ML9,1,48129,"Korea, South",0
458,2008-01-24,ML11,1,217841,"Korea, South",0
458,2008-01-24,ML22,1,0,"Korea, South",0
458,2008-01-24,PL5017,1,631,"Korea, South",0
459,2008-01-24,ML1,1,41071,Malaysia,0
459,2008-01-24,PL5017,1,2067,Malaysia,0
460,2008-01-24,ML7,1,80605,Greece,0
461,2008-01-24,PL5017,1,,Kenya,1
462,2008-01-24,3C003,1,9388,Taiwan,0
463,2008-01-25,ML10,1,10800,Brazil,0
464,2008-01-25,ML10,1,1392,Canada,0
465,2008-01-25,ML16,1,671,Italy,0
465,2008-01-25,ML22,1,0,Italy,0
466,2008-01-25,ML11,1,27802,Italy,0
467,2008-01-25,ML10,1,7947,Kuwait,0
468,2008-01-25,ML10,2,7430,France,0
469,2008-01-25,ML1,1,550,Ireland,0
470,2008-01-25,ML3,1,225,Norway,0
470,2008-01-25,ML9,1,1000,Norway,0
471,2008-01-25,6A003,1,10500,"Saudi Arabia",0
472,2008-01-25,ML21,1,227619,"Saudi Arabia",0
473,2008-01-25,ML10,1,675000,Australia,0
474,2008-01-25,ML10,1,1218,Singapore,0
475,2008-01-25,ML1,1,60000,"Channel Islands",0
476,2008-01-25,ML11,1,25000,"United States of America",0
477,2008-01-25,ML11,1,593836,"United States of America",0
478,2008-01-25,1C010,1,3520,China,0
478,2008-01-25,6A006,1,3497,China,0
479,2008-01-25,ML10,1,8000,China,0
480,2008-01-25,ML16,1,16693,Germany,0
481,2008-01-25,ML3,1,36000,Iraq,0
481,2008-01-25,ML4,1,8913,Iraq,0
482,2008-01-25,ML1,1,1008,Denmark,0
482,2008-01-25,ML22,1,0,Denmark,0
482,2008-01-25,PL5017,1,87,Denmark,0
483,2008-01-25,1C010,1,201280,Turkey,0
484,2008-01-25,ML11,1,459,Turkey,0
485,2008-01-25,ML10,1,57250,Indonesia,0
486,2008-01-25,ML4,1,14236,Sweden,0
486,2008-01-25,ML18,1,13155,Sweden,0
487,2008-01-25,6A003,1,5100,Russia,0
488,2008-01-25,PL8001,1,6000,Angola,0
489,2008-01-25,6A002,1,4876,"South Africa",0
490,2008-01-25,ML10,1,2886,"South Africa",0
491,2008-01-25,5A002,1,3839010,Egypt,0
492,2008-01-25,PL8001,1,1200,"United Arab Emirates",0
493,2008-01-25,2B116,1,195684,India,0
493,2008-01-25,2B350,1,470,India,0
493,2008-01-25,6A006,1,3117,India,0
494,2008-01-25,ML4,1,165230,India,0
494,2008-01-25,ML7,1,118000,India,0
494,2008-01-25,ML10,2,1496637,India,0
494,2008-01-25,ML11,2,26285,India,0
494,2008-01-25,ML22,1,382779,India,0
494,2008-01-25,PL5006,1,13350,India,0
494,2008-01-25,PL5017,1,2000,India,0
495,2008-01-25,ML10,1,432,Austria,0
496,2008-01-25,5A002,1,775000,"Hong Kong Special Administrative Region",0
496,2008-01-25,5D002,1,25000,"Hong Kong Special Administrative Region",0
496,2008-01-25,5E002,1,25000,"Hong Kong Special Administrative Region",0
497,2008-01-25,3C003,1,20000,Taiwan,0
498,2008-01-28,ML11,1,9763,Brazil,0
499,2008-01-28,ML1,1,2310,Canada,0
499,2008-01-28,ML21,1,1,Canada,0
500,2008-01-28,ML5,1,3600,Italy,0
501,2008-01-28,PL5006,1,83000,Italy,0
502,2008-01-28,ML22,1,100,"United States of America",0
503,2008-01-28,ML4,1,38507,France,0
503,2008-01-28,ML11,1,3330,France,0
504,2008-01-28,ML7,1,16000,France,0
504,2008-01-28,ML11,1,14646,France,0
505,2008-01-28,2B350,1,1100,Argentina,0
506,2008-01-28,6A003,1,12000,Ecuador,0
507,2008-01-28,ML1,1,2905,Israel,0
507,2008-01-28,ML9,1,5000,Israel,0
508,2008-01-28,PL9009,1,10735,Iran,0
509,2008-01-28,2B352,1,527,Singapore,0
510,2008-01-28,ML5,2,2730,Singapore,0
510,2008-01-28,ML10,1,148,Singapore,0
511,2008-01-28,ML1,1,227,"Channel Islands",0
512,2008-01-28,ML10,1,8000,China,0
513,2008-01-28,ML4,1,1400,Chile,0
514,2008-01-28,ML14,1,25301,Thailand,0
514,2008-01-28,ML21,1,315,Thailand,0
515,2008-01-28,ML1,1,2210,Ukraine,0
516,2008-01-28,ML11,1,44300,Turkey,0
517,2008-01-28,2B350,1,106180,"Saudi Arabia",0
518,2008-01-28,5A002,1,3690,Morocco,0
518,2008-01-28,5D002,1,0,Morocco,0
519,2008-01-28,ML5,1,1274,Sweden,0
520,2008-01-28,ML5,2,6501,Sweden,0
521,2008-01-28,ML7,1,2538,Hungary,0
522,2008-01-28,ML10,1,3888,Switzerland,0
523,2008-01-28,ML10,1,45795,"Congo, Democratic Republic of",0
524,2008-01-28,8A001,1,53000,Egypt,0
525,2008-01-28,5A001,1,660000,"United Arab Emirates",0
526,2008-01-28,ML5,1,255000,"United Arab Emirates",0
526,2008-01-28,ML10,1,13795,"United Arab Emirates",0
527,2008-01-28,1C006,1,186,India,0
527,2008-01-28,2B350,1,2144,India,0
527,2008-01-28,4A003,2,47260,India,0
527,2008-01-28,4D001,2,3500,India,0
528,2008-01-28,ML5,1,27972,India,0
528,2008-01-28,ML10,1,212656,India,0
528,2008-01-28,ML11,2,1098531,India,0
528,2008-01-28,ML22,1,10000,India,0
529,2008-01-28,5D002,1,3000,"Korea, South",0
530,2008-01-28,5A002,1,800000,"Hong Kong Special Administrative Region",0
530,2008-01-28,5D002,1,25000,"Hong Kong Special Administrative Region",0
531,2008-01-28,ML1,1,1450,Kenya,0
531,2008-01-28,ML3,1,200,Kenya,0
532,2008-01-29,ML1,1,4551,Canada,0
533,2008-01-29,ML1,1,2230,Afghanistan,0
533,2008-01-29,ML22,1,0,Afghanistan,0
533,2008-01-29,PL5017,1,0,Afghanistan,0
534,2008-01-29,ML6,1,3311,"United States of America",0
535,2008-01-29,ML4,1,520,"United States of America",0
535,2008-01-29,ML21,1,35000,"United States of America",0
535,2008-01-29,ML22,1,1,"United States of America",0
536,2008-01-29,ML5,1,0,France,0
536,2008-01-29,ML11,1,255000,France,0
536,2008-01-29,ML15,1,0,France,0
537,2008-01-29,ML1,1,5000,Argentina,0
538,2008-01-29,8A001,1,150000,Nigeria,0
539,2008-01-29,ML6,1,1750,Israel,0
540,2008-01-29,IRN,1,,Iran,1
541,2008-01-29,2B352,1,526,Singapore,0
541,2008-01-29,5D002,1,3000,Singapore,0
542,2008-01-29,ML10,1,2679,Singapore,0
542,2008-01-29,ML22,1,90,Singapore,0
543,2008-01-29,ML4,1,1780,"Channel Islands",0
544,2008-01-29,ML11,1,770706,China,0
545,2008-01-29,ML4,1,1368,Germany,0
546,2008-01-29,5A002,1,1600000,Ukraine,0
546,2008-01-29,5D002,1,400,Ukraine,0
547,2008-01-29,ML3,2,630077,Netherlands,0
548,2008-01-29,2B350,1,2960,Turkey,0
548,2008-01-29,4A003,1,2326,Turkey,0
548,2008-01-29,4D001,1,0,Turkey,0
549,2008-01-29,ML4,1,3586,Turkey,0
550,2008-01-29,2B350,2,3375,Indonesia,0
550,2008-01-29,6A203,1,25250,Indonesia,0
551,2008-01-29,8A001,1,150000,Angola,0
552,2008-01-29,ML10,2,6617,"South Africa",0
553,2008-01-29,ML15,1,1500,"South Africa",0
554,2008-01-29,2B350,1,567,India,0
555,2008-01-29,ML11,1,34444,India,0
556,2008-01-29,1A002,1,22179,"Korea, South",0
556,2008-01-29,1C010,1,97474,"Korea, South",0
557,2008-01-29,1C350,1,662,Malaysia,0
558,2008-01-29,5A002,1,750000,"Hong Kong Special Administrative Region",0
559,2008-01-29,ML1,1,580,"Hong Kong Special Administrative Region",0
560,2008-01-29,ML5,1,73942,Japan,0
560,2008-01-29,ML11,1,233000,Japan,0
561,2008-01-29,ML10,1,121730,Taiwan,0
562,2008-01-30,ML10,1,50000,Canada,0
563,2008-01-30,2B350,1,3600,Turkey,0
564,2008-01-30,ML15,1,82125,France,0
565,2008-01-30,5A002,1,51724,Israel,0
566,2008-01-30,ML18,1,,Israel,1
567,2008-01-30,ML1,2,13805,Australia,0
567,2008-01-30,ML22,1,0,Australia,0
567,2008-01-30,PL5017,1,103,Australia,0
568,2008-01-30,ML5,1,1329,Singapore,0
569,2008-01-30,ML4,1,200,"United States of America",0
570,2008-01-30,ML10,2,212966,"United States of America",0
571,2008-01-30,ML1,1,162000,Jordan,0
572,2008-01-30,2B352,1,4072,Chile,0
573,2008-01-30,ML1,1,900,Belgium,0
574,2008-01-30,ML5,2,419768,China,0
575,2008-01-30,ML10,1,3670,Germany,0
576,2008-01-30,ML11,1,18312,Spain,0
577,2008-01-30,ML6,1,406787,Oman,0
577,2008-01-30,ML11,1,1980,Oman,0
578,2008-01-30,ML11,1,30755,Croatia,0
578,2008-01-30,ML22,1,0,Croatia,0
579,2008-01-30,ML1,1,3660,"New Zealand",0
580,2008-01-30,7A103,2,40145,"United Arab Emirates",0
581,2008-01-30,PL5006,1,8947,"United Arab Emirates",0
582,2008-01-30,ML10,1,4461,India,0
583,2008-01-30,4A003,1,39690,"Korea, South",0
584,2008-01-30,ML11,1,10000,Malaysia,0
585,2008-01-30,ML10,1,4501,"Hong Kong Special Administrative Region",0
586,2008-01-30,5A002,1,1550000,Taiwan,0
586,2008-01-30,5D002,1,25000,Taiwan,0
587,2008-01-30,ML22,1,10,Taiwan,0
588,2008-01-31,ML3,1,43860,Canada,0
589,2008-01-31,2B001,1,81600,Turkey,0
589,2008-01-31,5A002,1,422000,Turkey,0
590,2008-01-31,ML1,1,4437500,Turkey,0
590,2008-01-31,ML7,1,3303500,Turkey,0
590,2008-01-31,PL5017,1,92300,Turkey,0
591,2008-01-31,ML6,1,3950,"Czech Republic",0
592,2008-01-31,PL8001,1,8277,Lithuania,0
593,2008-01-31,ML1,1,1600,Malta,0
594,2008-01-31,PL5006,1,10136,France,0
595,2008-01-31,ML1,1,4000,Argentina,0
596,2008-01-31,6A003,1,50000,Norway,0
597,2008-01-31,1C350,1,,Israel,1
597,2008-01-31,1C450,1,,Israel,1
598,2008-01-31,ML22,1,100,"United States of America",0
599,2008-01-31,2D002,1,6000,China,0
600,2008-01-31,6A002,1,14887,Thailand,0
601,2008-01-31,ML11,1,1412,Germany,0
602,2008-01-31,5A002,1,28156,"Saudi Arabia",0
603,2008-01-31,ML10,1,31905,Sweden,0
604,2008-01-31,ML4,1,112485,Pakistan,0
604,2008-01-31,ML5,1,25000,Pakistan,0
604,2008-01-31,ML9,1,3678,Pakistan,0
605,2008-01-31,ML6,1,160000,Chad,0
606,2008-01-31,ML1,1,198120,"South Africa",0
606,2008-01-31,ML22,1,0,"South Africa",0
607,2008-01-31,ML1,1,27956,"United Arab Emirates",0
607,2008-01-31,ML3,1,1380,"United Arab Emirates",0
607,2008-01-31,ML4,1,184083,"United Arab Emirates",0
608,2008-01-31,ML5,2,137216,India,0
608,2008-01-31,ML6,1,16600,India,0
608,2008-01-31,ML10,1,100000,India,0
608,2008-01-31,ML11,2,25290,India,0
608,2008-01-31,ML15,1,50500,India,0
608,2008-01-31,PL5017,1,500,India,0
609,2008-01-31,1C202,1,7409,"Korea, South",0
610,2008-01-31,1A004,1,400,Malaysia,0
610,2008-01-31,ML7,1,10250,Malaysia,0
611,2008-01-31,7A103,1,115000,Malaysia,0
612,2008-01-31,ML1,1,5651,"Hong Kong Special Administrative Region",0
612,2008-01-31,PL5017,1,4099,"Hong Kong Special Administrative Region",0
613,2008-01-31,5A002,1,,"Sri Lanka",1
614,2008-01-31,1C240,1,15,Taiwan,0
614,2008-01-31,5D002,1,3000,Taiwan,0
615,2008-02-01,2B350,1,61890,Qatar,0
616,2008-02-01,ML10,1,504640,Australia,0
617,2008-02-01,2B350,2,300729,Iran,0
618,2008-02-01,ML11,1,37600,"Czech Republic",0
619,2008-02-01,ML5,1,25500,"United Arab Emirates",0
619,2008-02-01,ML10,1,777,"United Arab Emirates",0
620,2008-02-01,ML3,1,94000,Egypt,0
621,2008-02-01,ML2,1,9641,Kuwait,0
622,2008-02-01,3A001,1,52115,Russia,0
623,2008-02-01,ML11,1,22750,India,0
624,2008-02-01,3B001,1,1118280,"Korea, South",0
624,2008-02-01,5A002,1,7564,"Korea, South",0
625,2008-02-01,ML11,1,3830,"Korea, South",0
626,2008-02-01,ML16,1,1018,France,0
626,2008-02-01,ML22,1,0,France,0
628,2008-02-01,ML4,3,234702,"United States of America",0
628,2008-02-01,ML8,1,500,"United States of America",0
629,2008-02-01,1C006,1,258,China,0
630,2008-02-01,5A002,1,1426,"Bosnia and Herzegovina",0
631,2008-02-01,ML11,2,9562,Chile,0
632,2008-02-01,ML6,1,7106,Oman,0
633,2008-02-01,1C350,1,2500,"Sri Lanka",0
634,2008-02-01,ML15,1,525900,Italy,0
635,2008-02-01,ML1,1,4000,Argentina,0
636,2008-02-01,ML1,1,1400,"New Zealand",0
637,2008-02-04,ML11,1,2975,Canada,0
638,2008-02-04,ML6,1,9230,Turkey,0
639,2008-02-04,ML1,1,1852,Italy,0
639,2008-02-04,ML10,1,9500,Italy,0
640,2008-02-04,ML11,1,2880,France,0
641,2008-02-04,ML10,1,4296,France,0
641,2008-02-04,ML21,1,1131889,France,0
641,2008-02-04,ML22,1,100000,France,0
642,2008-02-04,ML7,1,4700,Ireland,0
642,2008-02-04,ML11,1,800,Ireland,0
643,2008-02-04,5D002,1,12000,Bahrain,0
644,2008-02-04,2B230,1,3400,"Saudi Arabia",0
645,2008-02-04,"End Use",2,155680,Iran,0
646,2008-02-04,6D002,1,100,Singapore,0
647,2008-02-04,PL8001,1,8000,"United States of America",0
648,2008-02-04,ML5,1,166834,"United States of America",0
648,2008-02-04,ML22,1,1,"United States of America",0
649,2008-02-04,ML1,1,7500,Jordan,0
649,2008-02-04,ML6,1,34000,Jordan,0
650,2008-02-04,ML11,1,746,Germany,0
651,2008-02-04,ML7,1,200000,Germany,0
652,2008-02-04,2B350,1,238924,Kazakhstan,0
653,2008-02-04,ML10,1,63000,Spain,0
654,2008-02-04,ML10,1,40000000,Netherlands,0
655,2008-02-04,ML4,1,16055,Oman,0
656,2008-02-04,ML5,1,637,Sweden,0
656,2008-02-04,ML10,1,27795,Sweden,0
657,2008-02-04,ML10,1,23306,Switzerland,0
658,2008-02-04,ML1,1,45800,Russia,0
659,2008-02-04,ML3,1,3509,Estonia,0
660,2008-02-04,ML1,1,10000,"South Africa",0
661,2008-02-04,1C202,1,8672,India,0
661,2008-02-04,"End Use",1,6209,India,0
662,2008-02-04,ML5,1,240079,India,0
663,2008-02-04,ML6,1,8377,"Korea, South",0
664,2008-02-04,1C010,1,339005,Malaysia,0
665,2008-02-04,2B116,1,102474,China,0
666,2008-02-04,3C003,1,51020,Taiwan,0
666,2008-02-04,5A002,1,800000,Taiwan,0
666,2008-02-04,5D002,1,25000,Taiwan,0
667,2008-02-04,ML11,1,9600,Taiwan,0
668,2008-02-05,ML9,1,3769,Brazil,0
669,2008-02-05,5D002,1,12000,Turkey,0
670,2008-02-05,ML1,1,630,Italy,0
670,2008-02-05,ML10,2,63162,Italy,0
671,2008-02-05,ML10,1,438,France,0
672,2008-02-05,ML1,2,400,Ireland,0
673,2008-02-05,4A003,1,1180,"Korea, South",0
674,2008-02-05,ML5,1,1500,"Korea, South",0
674,2008-02-05,ML11,1,11920,"Korea, South",0
675,2008-02-05,ML1,1,4000,Norway,0
676,2008-02-05,6A008,1,52000,Israel,0
677,2008-02-05,ML10,1,580,Australia,0
677,2008-02-05,ML11,1,30,Australia,0
677,2008-02-05,ML21,1,1060,Australia,0
678,2008-02-05,ML10,1,5608,Singapore,0
679,2008-02-05,1C450,1,74,Singapore,0
679,2008-02-05,8A001,1,150000,Singapore,0
680,2008-02-05,ML9,1,1486,Singapore,0
681,2008-02-05,ML4,1,4340061,"United States of America",0
681,2008-02-05,ML11,3,21925,"United States of America",0
682,2008-02-05,ML4,1,34226,Germany,0
682,2008-02-05,ML5,1,7464,Germany,0
682,2008-02-05,ML10,1,322,Germany,0
683,2008-02-05,ML1,1,1800,Germany,0
683,2008-02-05,ML7,1,55,Germany,0
684,2008-02-05,ML11,1,3372,Chile,0
685,2008-02-05,ML6,1,10504558,Belgium,0
686,2008-02-05,ML1,1,14529,Jordan,0
686,2008-02-05,ML22,1,0,Jordan,0
686,2008-02-05,PL5017,1,0,Jordan,0
687,2008-02-05,ML10,1,48000,Poland,0
688,2008-02-05,ML10,1,63000,Spain,0
689,2008-02-05,5A002,1,6845,Mauritania,0
690,2008-02-05,1C350,1,126,Libya,0
691,2008-02-05,ML7,1,15000,Denmark,0
692,2008-02-05,5D002,1,10020,Philippines,0
693,2008-02-05,ML10,2,25992,Indonesia,0
694,2008-02-05,2B350,1,11166,"Saudi Arabia",0
695,2008-02-05,ML5,1,5580,Sweden,0
696,2008-02-05,ML4,1,13927,Thailand,0
697,2008-02-05,ML1,2,700,"New Zealand",0
698,2008-02-05,5A002,1,2499,Russia,0
699,2008-02-05,ML4,1,10841,Pakistan,0
699,2008-02-05,ML14,1,16547,Pakistan,0
699,2008-02-05,ML22,1,2338,Pakistan,0
700,2008-02-05,6A003,1,7000,"South Africa",0
701,2008-02-05,ML6,1,510000,"South Africa",0
702,2008-02-05,2B350,1,378,India,0
703,2008-02-05,ML4,1,550,India,0
703,2008-02-05,ML10,1,4622,India,0
704,2008-02-05,8A001,1,150000,Azerbaijan,0
705,2008-02-05,ML1,1,21290,"United Kingdom",0
706,2008-02-05,ML4,1,3400,Malaysia,0
707,2008-02-05,ML21,1,5,Greece,0
708,2008-02-05,1C210,1,20000,Taiwan,0
709,2008-02-06,ML1,2,3790,Canada,0
709,2008-02-06,ML11,1,369,Canada,0
709,2008-02-06,PL5006,1,15000,Canada,0
709,2008-02-06,PL5017,1,0,Canada,0
710,2008-02-06,PL5006,1,104516,Afghanistan,0
711,2008-02-06,ML16,1,343,Italy,0
711,2008-02-06,ML22,1,0,Italy,0
712,2008-02-06,ML2,1,16000,Kuwait,0
713,2008-02-06,ML5,1,90000,France,0
713,2008-02-06,ML11,1,215000,France,0
713,2008-02-06,ML22,1,0,France,0
714,2008-02-06,ML1,1,4145,Slovakia,0
715,2008-02-06,ML3,1,10260,Ireland,0
716,2008-02-06,ML1,1,6500,Argentina,0
717,2008-02-06,ML1,1,2515,Norway,0
718,2008-02-06,"End Use",1,105910,Iran,0
719,2008-02-06,8A001,1,388479,Singapore,0
720,2008-02-06,ML4,1,543251,"United States of America",0
720,2008-02-06,ML11,1,30000,"United States of America",0
721,2008-02-06,6A005,1,53000,China,0
722,2008-02-06,ML5,1,294304,China,0
723,2008-02-06,ML13,1,8000,Iraq,0
724,2008-02-06,5A002,1,530000,Turkey,0
725,2008-02-06,ML5,1,278,Turkey,0
726,2008-02-06,5A002,1,3088000,Macedonia,0
727,2008-02-06,3A001,2,518637,Russia,0
728,2008-02-06,4A003,1,5936,Pakistan,0
729,2008-02-06,ML4,1,127728,Pakistan,0
729,2008-02-06,ML9,1,18154,Pakistan,0
730,2008-02-06,2B350,1,12180,"South Africa",0
731,2008-02-06,ML5,1,816,"South Africa",0
731,2008-02-06,ML15,1,3240,"South Africa",0
732,2008-02-06,5A002,1,5100,"United Arab Emirates",0
732,2008-02-06,5D002,1,5000,"United Arab Emirates",0
733,2008-02-06,ML3,1,250,"United Arab Emirates",0
734,2008-02-06,2B001,1,240460,India,0
734,2008-02-06,2D002,1,0,India,0
734,2008-02-06,"End Use",2,13631,India,0
735,2008-02-06,ML5,1,112657,India,0
735,2008-02-06,ML6,1,47000,India,0
735,2008-02-06,ML7,1,71000,India,0
735,2008-02-06,ML10,1,28032,India,0
735,2008-02-06,ML11,2,49916,India,0
736,2008-02-06,ML10,1,19000,"Korea, South",0
737,2008-02-06,6A003,1,1000,"Korea, South",0
737,2008-02-06,6A005,1,1950000,"Korea, South",0
738,2008-02-06,ML4,1,967,Malaysia,0
739,2008-02-06,5A002,1,1550000,Taiwan,0
739,2008-02-06,5D002,1,25000,Taiwan,0
740,2008-02-07,ML11,1,2954,Brazil,0
741,2008-02-07,ML11,1,3224,Turkey,0
742,2008-02-07,ML11,1,856,Italy,0
743,2008-02-07,ML10,1,3958,Italy,0
744,2008-02-07,ML21,1,1,Kuwait,0
745,2008-02-07,ML9,1,273,France,0
745,2008-02-07,ML10,1,3941,France,0
745,2008-02-07,ML11,1,241410,France,0
745,2008-02-07,ML15,1,83950,France,0
746,2008-02-07,ML7,1,6000,Netherlands,0
747,2008-02-07,ML11,1,2563,Peru,0
748,2008-02-07,5A002,1,100,"Korea, South",0
